title,slope,intercept,corr,p,std
starter,-2.600440297058173e-09,7.499018602522363e-06,-0.054650363139639835,0.6580302316242408,5.8483364815280984e-09
stenographer,-8.26612609237653e-09,1.6803447863577636e-05,-0.3254187235990557,0.006772040768370289,2.9565226656666458e-09
steward,-7.136670756479984e-08,0.00014449442676947634,-0.5923190925660096,1.0337336694271261e-07,1.1949320223176576e-08
strategist,1.8534887798735135e-09,-3.1631923077912755e-06,0.12126339059015365,0.3245918496493272,1.8675466877386373e-09
stripper,7.39143371432566e-08,-0.0001442710026051169,0.7846104184771246,2.4508340962334938e-15,7.189301653514364e-09
stylist,1.934290432092607e-08,-3.780404855821153e-05,0.7198182623956244,4.613005434152484e-12,2.296085443425677e-09
superintendent,-6.046519817864671e-08,0.0001263616941677334,-0.4205659290927339,0.00035574337313434715,1.6055806942153026e-08
supervisor,4.651261781310698e-08,-8.754671326706773e-05,0.4560159819889118,9.304576896195673e-05,1.117364561086688e-08
surfer,2.8813758339198458e-08,-5.613661648067879e-05,0.5300125229094499,3.3492394084776235e-06,5.674563319668568e-09
surgeon,3.8971225500492546e-08,-6.70306279443886e-05,0.22942321535605295,0.059838132882755565,2.0351358202643722e-08
surveyor,-1.9605577845093696e-08,3.9988746358775805e-05,-0.22894743114250868,0.060384686360329135,1.0260784145395737e-08
sweep,-1.275446785398183e-08,3.33197203304865e-05,-0.08227409096817552,0.504769983508484,1.9017455579858454e-08
sweeper,-1.942366731370495e-09,4.546023139219686e-06,-0.06932780119447365,0.574273250171611,3.440373836608308e-09
swimmer,2.092920499252977e-10,1.1838596832074381e-06,0.00486086387643909,0.9686186913237365,5.299832864159576e-09
system,1.0796276601124715e-06,-0.0020769174769803517,0.8498369646631009,5.020511943681232e-20,8.241659417294697e-08
systems,2.0853087590261025e-07,-0.00040092891276740804,0.5440297852172827,1.6269025184312942e-06,3.958875062049502e-08
tailor,-1.014439400934716e-07,0.00020610393103316236,-0.7217899182858283,3.785039920223962e-12,1.1973464795489164e-08
taker,9.690577731946685e-09,-1.8415076105953122e-05,0.3501885826194388,0.0034170028481824103,3.190557705435439e-09
taper,-5.343609098909502e-09,1.086604115725436e-05,-0.32247547198161214,0.007319317172399183,1.93073357958565e-09
teacher,1.3117420345582726e-07,-0.0002002722555742739,0.12567222040937828,0.30717772807763316,1.274618719623955e-07
tech,2.2461729609815796e-07,-0.0004402041314451916,0.8504437214307914,4.4373493520290725e-20,1.7102748665978004e-08
technical,-1.876236627515777e-09,1.1383648066498307e-05,-0.014861439497967475,0.9042572997413012,1.5538417970000747e-08
technician,-7.103088498268355e-09,1.6769138208577346e-05,-0.11435226493754234,0.35312697363937684,7.59577768332043e-09
technicians,-1.8050862028885626e-08,3.763545553148542e-05,-0.2692308270587536,0.026409141919446443,7.948068634888344e-09
telemarketer,3.034556349826476e-09,-5.970648411619428e-06,0.6657020617112661,5.87046467806661e-10,4.1870567523306756e-10
teller,3.836044159837487e-09,-4.184788892076713e-06,0.044509954221409256,0.7185387861787285,1.0597998598322631e-08
tender,-1.1118643767161414e-07,0.0002302676049574609,-0.6966974188013048,4.166798482026301e-11,1.4092105940614411e-08
tenor,-2.2321698597533195e-08,4.540060952448131e-05,-0.5243587116219586,4.441232179351552e-06,4.461800483081508e-09
tester,4.995542933686495e-09,-9.6136497002015e-06,0.2617673370846027,0.03105856957989377,2.2671567168385448e-09
therapist,1.790107604240142e-07,-0.00035122958460680827,0.9098831579212266,6.486950496451518e-27,1.0046803891959114e-08
tier,1.2742629549735172e-08,-2.4595904699380228e-05,0.3092759719842443,0.010278248621899503,4.822905919297438e-09
tracer,-4.0018897309720146e-10,1.553212789284235e-06,-0.008049206063610303,0.9480578378781996,6.119642259219352e-09
tracker,4.428487813678374e-08,-8.64741130168027e-05,0.7665735201580504,2.5462134042108502e-14,4.5663646711281456e-09
trader,-2.547121040161084e-08,5.277797852408888e-05,-0.29629830744282065,0.01415113280630466,1.0106370598084467e-08
trainer,4.5139848376740254e-08,-8.635856778447424e-05,0.5530980391326492,1.0018804585233892e-06,8.36934701466333e-09
translator,6.357699606296429e-08,-0.00012331920098229934,0.33952451024470603,0.004617845811172057,2.1680065505244688e-08
transporter,1.380005275380597e-08,-2.4051422103565775e-05,0.05518334460125032,0.6549055710415433,3.0735373407888206e-08
trapper,-1.8192563532232563e-08,3.726916026389234e-05,-0.11853648450316726,0.3356707611734977,1.8758458090294743e-08
treasurer,-2.5643479487238912e-08,5.2182985359926726e-05,-0.4119245994126837,0.00048271460529983583,6.982477036915e-09
trimmer,9.067671574016611e-10,-1.5900159970897151e-06,0.046346660391942296,0.7074369930830433,2.40568318004465e-09
trooper,-2.758694024685635e-08,5.66970153697019e-05,-0.23527626929016401,0.053436774991453564,1.4027742145401056e-08
tumbler,2.2100925717646594e-09,-4.121034017814811e-06,0.13523813060286283,0.27151196604365807,1.993109177985946e-09
tuner,-8.142014739653074e-13,2.574082690689094e-07,-4.873777100242329e-05,0.9996852739512642,2.0563368247584738e-09
tutor,1.0956664696058096e-08,-1.828540284464734e-05,0.1429207562382321,0.2449574013336935,9.339629468034498e-09
typist,-3.4184986128240775e-08,6.887269465601526e-05,-0.6222619932740007,1.4731342766371462e-08,5.293537613611638e-09
umpire,3.792225929686588e-09,-6.7052569517285265e-06,0.10213925720163342,0.4072078481166904,4.546239050348705e-09
understudy,-1.4631728797986531e-08,2.9864565647810354e-05,-0.19343525607123033,0.11399183004162144,9.134969281608948e-09
urologist,5.134317551598855e-09,-1.001977448115513e-05,0.502743761278775,1.2482820910489178e-05,1.0866674418249899e-09
usher,5.491696759145143e-09,-9.029868157997542e-06,0.05959816479429747,0.6292540822448331,1.1322153187505696e-08
valet,-1.1822089644103692e-08,2.5754875736893153e-05,-0.15044498814095905,0.2207317883332651,9.562539395625543e-09
vendor,2.6703725025762224e-10,9.912721923583943e-07,0.005526036937493374,0.9643270212007949,5.948116484202859e-09
ventriloquist,-9.123939394355387e-09,1.8791871899376334e-05,-0.23997593731739683,0.04871128331788766,4.543212256834115e-09
veterinarian,-2.9819300804674325e-09,7.039367472181692e-06,-0.08446719937359515,0.49344101508484006,4.329946776667794e-09
vicar,-4.253025592373894e-08,8.854074007071871e-05,-0.23143724537311344,0.057568764448377864,2.200587219189093e-08
violinist,-3.542351180523005e-09,7.814587720167452e-06,-0.10959382918229611,0.3736470349396941,3.9546644676561315e-09
vocalist,1.32362478399842e-08,-2.5875255476815788e-05,0.535454191496496,2.540271593853903e-06,2.5698235530955754e-09
waiter,-2.8849888723678855e-07,0.0005866319891508749,-0.7809669122618832,4.0027511894302346e-15,2.8400260828700454e-08
waitress,6.794310181801153e-08,-0.00012848203606958208,0.5822345923167134,1.907425439276644e-07,1.1678231314633273e-08
walker,7.201461693701206e-08,-0.0001325455478950311,0.21959752404403332,0.07197008119772556,3.938118991112636e-08
warden,-1.1623805546579518e-07,0.00023993298215446186,-0.4198092205765568,0.00036549930616365414,3.0933196660599314e-08
washer,7.423223360681159e-09,-1.3367125069075064e-05,0.20673455189523954,0.09074191285932778,4.324367917919336e-09
watchmaker,-1.0390256192740522e-08,2.1037858948150167e-05,-0.26641104390460946,0.028091535395276424,4.627173679672881e-09
watchman,-7.627247194397223e-08,0.00015437364659522476,-0.578218744174463,2.4205196053986666e-07,1.3247408370236045e-08
weapons,2.718527157048056e-07,-0.0005030974776325514,0.48839382879907517,2.3870172608506356e-05,5.978859638452221e-08
weatherman,7.694250044671832e-09,-1.4576998908072336e-05,0.25697214931268586,0.03439377299910666,3.561833751031506e-09
weaver,4.3197329991207486e-10,2.726996095164346e-06,0.0020810712091637543,0.9865620223002955,2.5550361839849214e-08
welder,3.3883294122956926e-09,-6.320369310434673e-06,0.17878202680670346,0.14464140695052286,2.2952805528070102e-09
worker,1.450704826550516e-08,-1.5703191941545498e-05,0.08916965128621934,0.4696052007596292,1.9946032950251776e-08
wrapper,6.661764701295549e-09,-1.2424459376305766e-05,0.30473346600510476,0.011513468327668747,2.562912231225403e-09
wrestler,9.067014864855929e-10,1.17248902689984e-07,0.014582877190772598,0.9060436919602878,7.652493300126833e-09
writer,8.022362017554808e-08,-0.00014154737383693304,0.3580960800456824,0.0027149086176224114,2.5747257894866252e-08
zookeeper,3.6113069928137058e-09,-6.990027925595576e-06,0.32658722133207907,0.006564938188286741,1.2864764330384822e-09
